Cosmic_Phenotype_id, Site_Primary,Site_Subtype1,Histology,Hist_Subtype1,Hist_Subtype2,Hist_Subtype3,Site_Primary_COSMIC,Site_Subtype1_COSMIC,Histology_COSMIC,Hist_Subtype1_COSMIC,NCI_Code
COSO105036015,salivary_gland,laryngopharynx,carcinoma,adenoid_cystic,cribriform,NS,salivary_gland,laryngopharynx,carcinoma,adenoid_cystic_carcinoma,C5936
COSO58856015,salivary_gland,oropharyngeal_and_tongue,carcinoma,adenoid_cystic,cribriform,NS,salivary_gland,mouth,carcinoma,adenoid_cystic_carcinoma,C5936
COSO32306015,salivary_gland,maxilla,carcinoma,adenoid_cystic,cribriform,NS,salivary_gland,maxilla,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32506015,salivary_gland,tongue,carcinoma,adenoid_cystic,cribriform,NS,salivary_gland,tongue,carcinoma,adenoid_cystic_carcinoma,C8026
COSO60946015,salivary_gland,orbital,carcinoma,adenoid_cystic,cribriform,NS,salivary_gland,orbital,carcinoma,adenoid_cystic_carcinoma,C5936
COSO32226015,salivary_gland,parotid,carcinoma,adenoid_cystic,cribriform,NS,salivary_gland,parotid,carcinoma,adenoid_cystic_carcinoma,C5937
COSO68566015,face,NS,carcinoma,adenoid_cystic,cribriform,NS,salivary_gland,face,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32516015,salivary_gland,submandibular,carcinoma,adenoid_cystic,cribriform,NS,salivary_gland,submandibular,carcinoma,adenoid_cystic_carcinoma,C5935
COSO68556015,mouth,lip,carcinoma,adenoid_cystic,cribriform,NS,salivary_gland,lip,carcinoma,adenoid_cystic_carcinoma,C5936
COSO32506015,mouth,tongue,carcinoma,adenoid_cystic,cribriform,NS,salivary_gland,tongue,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32226015,parotid_gland,NS,carcinoma,adenoid_cystic,cribriform,NS,salivary_gland,parotid,carcinoma,adenoid_cystic_carcinoma,C5937
COSO32406015,mouth,mouth_roof,carcinoma,adenoid_cystic,cribriform,NS,salivary_gland,mouth_roof,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32206015,salivary_gland,NS,carcinoma,adenoid_cystic,cribriform,NS,salivary_gland,NS,carcinoma,adenoid_cystic_carcinoma,C8026
COSO61926015,nasal_cavity,NS,carcinoma,adenoid_cystic,solid,NS,salivary_gland,nasal_cavity,carcinoma,adenoid_cystic_carcinoma,C5936
COSO61106015,salivary_gland,mandible,carcinoma,adenoid_cystic,solid,NS,salivary_gland,mandible,carcinoma,adenoid_cystic_carcinoma,C5936
COSO60946015,salivary_gland,orbital,carcinoma,adenoid_cystic,solid,NS,salivary_gland,orbital,carcinoma,adenoid_cystic_carcinoma,C5936
COSO32406015,salivary_gland,palate,carcinoma,adenoid_cystic,solid,NS,salivary_gland,mouth_roof,carcinoma,adenoid_cystic_carcinoma,C8026
COSO68556015,salivary_gland,lip,carcinoma,adenoid_cystic,solid,NS,salivary_gland,lip,carcinoma,adenoid_cystic_carcinoma,C5936
COSO32516015,salivary_gland,submandibular,carcinoma,adenoid_cystic,solid,NS,salivary_gland,submandibular,carcinoma,adenoid_cystic_carcinoma,C5935
COSO32246015,salivary_gland,sublingual,carcinoma,adenoid_cystic,solid,NS,salivary_gland,sublingual,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32386015,salivary_gland,NS,carcinoma,adenoid_cystic,solid,NS,salivary_gland,mouth_floor,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32366015,salivary_gland,NS,carcinoma,adenoid_cystic,solid,NS,salivary_gland,maxillary_sinus,carcinoma,adenoid_cystic_carcinoma,C6239
COSO105026015,salivary_gland,pharynx,carcinoma,adenoid_cystic,solid,NS,salivary_gland,pharynx,carcinoma,adenoid_cystic_carcinoma,C5936
COSO61926015,salivary_gland,nasal_septum,carcinoma,adenoid_cystic,solid,NS,salivary_gland,nasal_cavity,carcinoma,adenoid_cystic_carcinoma,C5936
COSO32306015,salivary_gland,maxilla,carcinoma,adenoid_cystic,solid,NS,salivary_gland,maxilla,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32506015,salivary_gland,tongue,carcinoma,adenoid_cystic,solid,NS,salivary_gland,tongue,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32306015,maxilla,NS,carcinoma,adenoid_cystic,solid,NS,salivary_gland,maxilla,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32206015,salivary_gland,NS,carcinoma,adenoid_cystic,solid,NS,salivary_gland,NS,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32226015,salivary_gland,parotid,carcinoma,adenoid_cystic,solid,NS,salivary_gland,parotid,carcinoma,adenoid_cystic_carcinoma,C5937
COSO32636015,sinus,paranasal,carcinoma,adenoid_cystic,cribriform-tubular,NS,upper_aerodigestive_tract,sinonasal_and_nasal_cavity,carcinoma,adenoid_cystic_carcinoma,C6019
COSO60956015,salivary_gland,glossotonsillar_sulcus,carcinoma,adenoid_cystic,cribriform-tubular,NS,salivary_gland,sulcus,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32226015,salivary_gland,parotid,carcinoma,adenoid_cystic,cribriform-tubular,NS,salivary_gland,parotid,carcinoma,adenoid_cystic_carcinoma,C5937
COSO32386015,mouth,mouth_floor,carcinoma,adenoid_cystic,cribriform-tubular,NS,salivary_gland,mouth_floor,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32306015,maxilla,NS,carcinoma,adenoid_cystic,cribriform-tubular,NS,salivary_gland,maxilla,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32406015,mouth,mouth_roof,carcinoma,adenoid_cystic,cribriform-tubular,NS,salivary_gland,mouth_roof,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32246015,salivary_gland,sublingual,carcinoma,adenoid_cystic,cribriform-tubular_and_solid,NS,salivary_gland,sublingual,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32226015,salivary_gland,parotid,carcinoma,adenoid_cystic,cribriform-solid,NS,salivary_gland,parotid,carcinoma,adenoid_cystic_carcinoma,C5937
COSO32506015,salivary_gland,tongue,carcinoma,adenoid_cystic,cribriform-solid,NS,salivary_gland,tongue,carcinoma,adenoid_cystic_carcinoma,C8026
COSO28396015,breast,NS,carcinoma,adenoid_cystic,cribriform-solid,NS,breast,NS,carcinoma,adenoid_cystic_carcinoma,C5130
COSO32406015,mouth,mouth_roof,carcinoma,adenoid_cystic,cribriform-solid,NS,salivary_gland,mouth_roof,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32306015,salivary_gland,maxilla,carcinoma,adenoid_cystic,with_high_grade_transformation,NS,salivary_gland,maxilla,carcinoma,adenoid_cystic_carcinoma,C8026
COSO98016015,salivary_gland,retromolar,carcinoma,adenoid_cystic,with_high_grade_transformation,NS,salivary_gland,retromolar,carcinoma,adenoid_cystic_carcinoma,C8026
COSO32226017,salivary_gland,parotid,carcinoma,large_cell_undifferentiated_carcinoma,NS,NS,salivary_gland,parotid,carcinoma,large_cell_undifferentiated_carcinoma,C35735
COSO29026019,endometrium,NS,carcinoma,lymphoepithelioma_like,NS,NS,endometrium,NS,carcinoma,lymphoepithelioma_like_carcinoma,
COSO31476019,oesophagus,oesophagogastric_junction,carcinoma,lymphoepithelioma_like,NS,NS,oesophagus,lower_third,carcinoma,lymphoepithelioma_like_carcinoma,C4107
COSO32206019,salivary_gland,NS,carcinoma,lymphoepithelioma_like,NS,NS,salivary_gland,NS,carcinoma,lymphoepithelioma_like_carcinoma,C4107
COSO29916019,lung,NS,carcinoma,lymphoepithelioma_like,NS,NS,lung,NS,carcinoma,lymphoepithelioma_like_carcinoma,C45519
COSO367620552,soft_tissue,pelvis,carcinoma,myoepithelial,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,myoepithelial_carcinoma,NS,C7596
COSO67876021,salivary_gland,major,carcinoma,myoepithelial,NS,NS,salivary_gland,major,carcinoma,myoepithelial_carcinoma,C35700
COSO573820552,soft_tissue,leg,carcinoma,myoepithelial,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,myoepithelial_carcinoma,NS,C7596
COSO313520552,soft_tissue,NS,carcinoma,myoepithelial,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,myoepithelial_carcinoma,NS,C7596
COSO32226021,salivary_gland,parotid,carcinoma,myoepithelial,NS,NS,salivary_gland,parotid,carcinoma,myoepithelial_carcinoma,C35700
COSO614718144,soft_tissue,occipital,carcinoma,myoepithelial,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,myoepithelial_tumour,NS,C40392
COSO32206021,salivary_gland,NS,carcinoma,myoepithelial,NS,NS,salivary_gland,NS,carcinoma,myoepithelial_carcinoma,C35700
COSO32206021,salivary_gland,NS,carcinoma,myoepithelial,de_novo,NS,salivary_gland,NS,carcinoma,myoepithelial_carcinoma,C35700
COSO32206021,salivary_gland,NS,carcinoma,myoepithelial,ex-pleomorphic_adenoma,NS,salivary_gland,NS,carcinoma,myoepithelial_carcinoma,C35700
COSO327211512,skin,chest,carcinoma,sebaceous,NS,NS,skin,chest,adnexal_tumour,sebaceous_carcinoma,C40310
COSO328211512,skin,neck,carcinoma,sebaceous,NS,NS,skin,neck,adnexal_tumour,sebaceous_carcinoma,C40310
COSO326611512,skin,NS,carcinoma,sebaceous,NS,NS,skin,NS,adnexal_tumour,sebaceous_carcinoma,C43341
COSO32906043,skin,shoulder,carcinoma,Bowen_disease,NS,NS,skin,shoulder,in_situ_epithelial_neoplasm,Bowen_disease,C62571
COSO32986043,skin,penis,carcinoma,Bowen_disease,NS,NS,skin,penis,in_situ_epithelial_neoplasm,Bowen_disease,C62571
COSO32966043,skin,labia_major,carcinoma,Bowen_disease,NS,NS,skin,labia_major,in_situ_epithelial_neoplasm,Bowen_disease,C62571
COSO32946043,skin,buttock,carcinoma,Bowen_disease,NS,NS,skin,buttock,in_situ_epithelial_neoplasm,Bowen_disease,C62571
COSO33166047,skin,foot,carcinoma,Merkel_cell,NS,NS,skin,foot,carcinoma,Merkel_cell_carcinoma,C9231
COSO33806047,skin,lower_leg,carcinoma,Merkel_cell,NS,NS,skin,lower_leg,carcinoma,Merkel_cell_carcinoma,C9231
COSO32766047,skin,nose,carcinoma,Merkel_cell,NS,NS,skin,face,carcinoma,Merkel_cell_carcinoma,C9231
COSO33496047,skin,axilla,carcinoma,Merkel_cell,NS,NS,skin,axilla,carcinoma,Merkel_cell_carcinoma,C9231
COSO32786047,skin,wrist,carcinoma,Merkel_cell,NS,NS,skin,forearm,carcinoma,Merkel_cell_carcinoma,C9231
COSO32746047,skin,ear_lobe,carcinoma,Merkel_cell,NS,NS,skin,ear,carcinoma,Merkel_cell_carcinoma,C9231
COSO32766047,skin,face,carcinoma,Merkel_cell,NS,NS,skin,face,carcinoma,Merkel_cell_carcinoma,C9231
COSO33456047,skin,upper_leg,carcinoma,Merkel_cell,NS,NS,skin,upper_leg,carcinoma,Merkel_cell_carcinoma,C9231
COSO32946047,skin,buttock,carcinoma,Merkel_cell,NS,NS,skin,buttock,carcinoma,Merkel_cell_carcinoma,C9231
COSO32926047,skin,upper_arm,carcinoma,Merkel_cell,NS,NS,skin,upper_arm,carcinoma,Merkel_cell_carcinoma,C9231
COSO58566047,skin,head_neck,carcinoma,Merkel_cell,NS,NS,skin,head_neck,carcinoma,Merkel_cell_carcinoma,C9231
COSO32946047,skin,gluteal,carcinoma,Merkel_cell,NS,NS,skin,buttock,carcinoma,Merkel_cell_carcinoma,C9231
COSO32766047,skin,chin,carcinoma,Merkel_cell,NS,NS,skin,face,carcinoma,Merkel_cell_carcinoma,C9231
COSO97966047,skin,groin,carcinoma,Merkel_cell,NS,NS,skin,groin,carcinoma,Merkel_cell_carcinoma,C9231
COSO32786047,skin,forearm,carcinoma,Merkel_cell,NS,NS,skin,forearm,carcinoma,Merkel_cell_carcinoma,C9231
COSO34086047,skin,elbow,carcinoma,Merkel_cell,NS,NS,skin,elbow,carcinoma,Merkel_cell_carcinoma,C9231
COSO33766047,skin,upper_extremity,carcinoma,Merkel_cell,NS,NS,skin,upper_extremity,carcinoma,Merkel_cell_carcinoma,C9231
COSO33436047,skin,lower_extremity,carcinoma,Merkel_cell,NS,NS,skin,lower_extremity,carcinoma,Merkel_cell_carcinoma,C9231
COSO33126047,skin,eyelid,carcinoma,Merkel_cell,NS,NS,skin,eye,carcinoma,Merkel_cell_carcinoma,C9231
COSO32866047,skin,scalp,carcinoma,Merkel_cell,NS,NS,skin,scalp,carcinoma,Merkel_cell_carcinoma,C9231
COSO32726047,skin,clavicle,carcinoma,Merkel_cell,NS,NS,skin,chest,carcinoma,Merkel_cell_carcinoma,C9231
COSO32766047,skin,cheek,carcinoma,Merkel_cell,NS,NS,skin,face,carcinoma,Merkel_cell_carcinoma,C9231
COSO33806047,skin,calf,carcinoma,Merkel_cell,NS,NS,skin,lower_leg,carcinoma,Merkel_cell_carcinoma,C9231
COSO33456047,skin,thigh,carcinoma,Merkel_cell,NS,NS,skin,upper_leg,carcinoma,Merkel_cell_carcinoma,C9231
COSO32766047,skin,temple,carcinoma,Merkel_cell,NS,NS,skin,face,carcinoma,Merkel_cell_carcinoma,C9231
COSO32766047,skin,orbital_rim,carcinoma,Merkel_cell,NS,NS,skin,face,carcinoma,Merkel_cell_carcinoma,C9231
COSO32766047,skin,forehead,carcinoma,Merkel_cell,NS,NS,skin,face,carcinoma,Merkel_cell_carcinoma,C9231
COSO32666047,skin,NS,carcinoma,Merkel_cell,NS,NS,skin,NS,carcinoma,Merkel_cell_carcinoma,C9231
COSO32826047,skin,neck,carcinoma,Merkel_cell,NS,NS,skin,neck,carcinoma,Merkel_cell_carcinoma,C9231
COSO32686047,skin,back,carcinoma,Merkel_cell,NS,NS,skin,back,carcinoma,Merkel_cell_carcinoma,C9231
COSO33006047,skin,arm,carcinoma,Merkel_cell,NS,NS,skin,arm,carcinoma,Merkel_cell_carcinoma,C9231
COSO32766047,skin,jaw,carcinoma,Merkel_cell,NS,NS,skin,face,carcinoma,Merkel_cell_carcinoma,C9231
COSO32746047,skin,inner_ear,carcinoma,Merkel_cell,NS,NS,skin,ear,carcinoma,Merkel_cell_carcinoma,C9231
COSO33006047,skin,left_arm,carcinoma,Merkel_cell,NS,NS,skin,arm,carcinoma,Merkel_cell_carcinoma,C9231
COSO32786047,skin,right_forearm,carcinoma,Merkel_cell,NS,NS,skin,forearm,carcinoma,Merkel_cell_carcinoma,C9231
COSO32766047,skin,right_temple,carcinoma,Merkel_cell,NS,NS,skin,face,carcinoma,Merkel_cell_carcinoma,C9231
COSO33686047,skin,knee,carcinoma,Merkel_cell,NS,NS,skin,knee,carcinoma,Merkel_cell_carcinoma,C9231
COSO53586047,skin,lip,carcinoma,Merkel_cell,NS,NS,skin,lip,carcinoma,Merkel_cell_carcinoma,C9231
COSO33266047,skin,leg,carcinoma,Merkel_cell,NS,NS,skin,leg,carcinoma,Merkel_cell_carcinoma,C9231
COSO32926047,skin,left_upper_arm,carcinoma,Merkel_cell,NS,NS,skin,upper_arm,carcinoma,Merkel_cell_carcinoma,C9231
COSO32926050,skin,upper_arm,carcinoma,superficial_spreading,NS,NS,skin,upper_arm,malignant_melanoma,superficial_spreading,C9152
COSO286820171,colon,right,carcinoma,in_situ,NS,NS,large_intestine,colon,other,carcinoma_in_situ,
COSO284520171,caecum,NS,carcinoma,in_situ,NS,NS,large_intestine,caecum,other,carcinoma_in_situ,C4594
COSO285420171,colon,ascending,carcinoma,in_situ,NS,NS,large_intestine,colon,other,carcinoma_in_situ,C3638
COSO286620171,rectum,NS,carcinoma,in_situ,NS,NS,large_intestine,rectum,other,carcinoma_in_situ,C4853
COSO286920171,colon,sigmoid,carcinoma,in_situ,NS,NS,large_intestine,colon,other,carcinoma_in_situ,C3638
COSO36007371,stomach,NS,carcinoma,in_situ,NS,NS,stomach,NS,other,dysplasia,C95754
COSO28516484,uterus,NS,carcinoma,in_situ,NS,NS,cervix,NS,in_situ_neoplasm,cervical_intraepithelial_neoplasia_Grade_III,C3782
COSO36436606,vulva,NS,carcinoma,in_situ,NS,NS,vulva,NS,in_situ_neoplasm,vulvar_intraepithelial_neoplasia_Grade_III,C4756
COSO29244826,gallbladder,NS,carcinoma,well_differentiated,NS,NS,biliary_tract,gallbladder,carcinoma,adenocarcinoma,C9166
COSO36284862,thyroid,NS,carcinoma,well_differentiated,NS,NS,thyroid,NS,carcinoma,NS,C4815
COSO31916718,pharynx,nasopharynx,carcinoma,well_differentiated,NS,NS,upper_aerodigestive_tract,pharynx,carcinoma,well_differentiated_carcinoma,C9466
COSO36005325,stomach,antrum,carcinoma,well_differentiated,NS,NS,stomach,NS,carcinoma,intestinal_adenocarcinoma,C9157
COSO36005325,stomach,NS,carcinoma,well_differentiated,NS,NS,stomach,NS,carcinoma,intestinal_adenocarcinoma,C9157
COSO36006221,stomach,NS,carcinoma,mucinous_adenocarcinoma,NS,NS,stomach,NS,carcinoma,mucinous_adenocarcinoma,C5248
COSO36006224,stomach,NS,carcinoma,diffuse_adenocarcinoma,NS,NS,stomach,NS,carcinoma,diffuse_adenocarcinoma,C9159
COSO36005325,stomach,antrum,carcinoma,moderately_differentiated,NS,NS,stomach,NS,carcinoma,intestinal_adenocarcinoma,C9157
COSO36006234,stomach,NS,carcinoma,papillary_adenocarcinoma,NS,NS,stomach,NS,carcinoma,papillary_adenocarcinoma,C5472
COSO36006237,stomach,NS,carcinoma,signet_ring_adenocarcinoma,NS,NS,stomach,NS,carcinoma,signet_ring_adenocarcinoma,C5250
COSO36006238,stomach,NS,carcinoma,tubular_adenocarcinoma,NS,NS,stomach,NS,carcinoma,tubular_adenocarcinoma,C5473
COSO36006239,stomach,NS,carcinoma,undifferentiated_adenocarcinoma,NS,NS,stomach,NS,carcinoma,undifferentiated_adenocarcinoma,C4004
COSO36006249,stomach,NS,carcinoma,small_cell_adenocarcinoma,NS,NS,stomach,NS,carcinoma,small_cell_adenocarcinoma,C6764
COSO36004826,stomach,NS,carcinoma,squamous_epithelia,NS,NS,stomach,NS,carcinoma,adenocarcinoma,C4004
COSO36266292,thymus,thyroid,carcinoma,spindle_epithelial,with_thymus_like_differentiation,NS,thymus,thyroid,other,spindle_epithelial_tumour_with_thymus_like_differentiation,C46105
COSO36286294,thyroid,NS,carcinoma,papillary_carcinoma,NS,NS,thyroid,NS,carcinoma,papillary_carcinoma,C4035
COSO36286727,thyroid,NS,carcinoma,papillary_carcinoma,follicular_variant,NS,thyroid,NS,carcinoma,papillary_carcinoma,C7381
COSO36286586,thyroid,NS,carcinoma,Hurthle_cell,NS,NS,thyroid,NS,carcinoma,Hurthle_cell_carcinoma,C4946
COSO36286586,thyroid,NS,carcinoma,Hurthle_cell,autonomously_hyperfunctioning,NS,thyroid,NS,carcinoma,Hurthle_cell_carcinoma,C4946
COSO36286586,thyroid,NS,carcinoma,Hurthle_cell,minimally_invasive,NS,thyroid,NS,carcinoma,Hurthle_cell_carcinoma,C4946
COSO36286586,thyroid,NS,carcinoma,Hurthle_cell,widely_invasive,NS,thyroid,NS,carcinoma,Hurthle_cell_carcinoma,C4946
COSO36286315,thyroid,NS,carcinoma,anaplastic_carcinoma,NS,NS,thyroid,NS,carcinoma,anaplastic_carcinoma,C3878
COSO36286317,thyroid,NS,carcinoma,follicular_carcinoma,NS,NS,thyroid,NS,carcinoma,follicular_carcinoma,C8054
COSO36284862,thyroid,NS,carcinoma,differentiated,NS,NS,thyroid,NS,carcinoma,NS,C4815
COSO36005325,stomach,NS,carcinoma,differentiated,NS,NS,stomach,NS,carcinoma,intestinal_adenocarcinoma,C9157
COSO36286327,thyroid,NS,carcinoma,medullary_carcinoma,NS,NS,thyroid,NS,carcinoma,medullary_carcinoma,C3879
COSO36286740,thyroid,NS,carcinoma,mixed_medullary_and_follicular,NS,NS,thyroid,NS,carcinoma,mixed_medullary_and_follicular_carcinoma,C46104
COSO36286588,thyroid,NS,carcinoma,insular,NS,NS,thyroid,NS,carcinoma,insular_carcinoma,C6040
COSO36286588,thyroid,NS,carcinoma,insular,hyperfunctioning,NS,thyroid,NS,carcinoma,insular_carcinoma,C6040
COSO36286727,thyroid,NS,carcinoma,papillary_with_follicular_differentiation,NS,NS,thyroid,NS,carcinoma,papillary_carcinoma,C7381
COSO326617614,skin,NS,carcinoma,apocrine,NS,NS,skin,NS,adnexal_tumour,malignant_adnexal_tumour,C4169
COSO334917614,skin,axilla,carcinoma,apocrine,NS,NS,skin,axilla,adnexal_tumour,malignant_adnexal_tumour,C4169
COSO336317614,skin,vulva,carcinoma,apocrine,NS,NS,skin,vulva,adnexal_tumour,malignant_adnexal_tumour,C4573
COSO28396471,breast,NS,carcinoma,apocrine,NS,NS,breast,NS,carcinoma,ductal_carcinoma,C4017
COSO30136529,ovary,NS,carcinoma,malignant_mesodermal,mixed,NS,ovary,NS,carcinoma,carcinosarcoma-malignant_mesodermal_mixed_tumour,C9192
COSO30136529,ovary,NS,carcinoma,carcinosarcoma-malignant_mesodermal_mixed_tumour,NS,NS,ovary,NS,carcinoma,carcinosarcoma-malignant_mesodermal_mixed_tumour,C9192
COSO29026529,endometrium,NS,carcinoma,carcinosarcoma-malignant_mesodermal_mixed_tumour,NS,NS,endometrium,NS,carcinoma,carcinosarcoma-malignant_mesodermal_mixed_tumour,C42700
COSO290019225,pancreas,NS,carcinoma,mixed_ductal_and_endocrine_cell,NS,NS,pancreas,NS,carcinoma,mixed_ductal-neuroendocrine_carcinoma,
COSO36004841,stomach,NS,carcinoma,endocrine_cell,NS,NS,stomach,NS,carcinoid-endocrine_tumour,NS,C4635
COSO360020337,stomach,NS,carcinoma,hepatoid,NS,NS,stomach,NS,carcinoma,hepatoid_adenocarcinoma,C66950
COSO36286588,thyroid,NS,carcinoma,highly_differentiated,NS,NS,thyroid,NS,carcinoma,insular_carcinoma,C6040
COSO67874830,salivary_gland,major,carcinoma,squamous_cell,NS,NS,salivary_gland,major,carcinoma,squamous_cell_carcinoma,C7991
COSO105884830,urethra,NS,carcinoma,squamous_cell,NS,NS,urinary_tract,urethra,carcinoma,squamous_cell_carcinoma,C6165
COSO106194830,mouth,retromolar_trigone,carcinoma,squamous_cell,NS,NS,upper_aerodigestive_tract,mouth,carcinoma,squamous_cell_carcinoma,C4833
COSO30474830,mouth,alveolus,carcinoma,squamous_cell,NS,NS,upper_aerodigestive_tract,mouth,carcinoma,squamous_cell_carcinoma,C4833
COSO32824830,skin,neck,carcinoma,squamous_cell,NS,NS,skin,neck,carcinoma,squamous_cell_carcinoma,C133252
COSO105614830,bladder,urachus,carcinoma,squamous_cell,NS,NS,urinary_tract,bladder,carcinoma,squamous_cell_carcinoma,C39845
COSO30474830,mouth,alveolus,carcinoma,squamous_cell,NS,NS,upper_aerodigestive_tract,mouth,carcinoma,squamous_cell_carcinoma,C4833
COSO32574830,sinus,ethmoid,carcinoma,squamous_cell,NS,NS,upper_aerodigestive_tract,sinonasal_and_nasal_cavity,carcinoma,squamous_cell_carcinoma,C6065
COSO30834830,mouth,hard_palate,carcinoma,squamous_cell,NS,NS,upper_aerodigestive_tract,mouth,carcinoma,squamous_cell_carcinoma,C4833
COSO32514830,salivary_gland,submandibular,carcinoma,squamous_cell,NS,NS,salivary_gland,submandibular,carcinoma,squamous_cell_carcinoma,C5943
COSO31984830,head_neck,oropharynx,carcinoma,squamous_cell,NS,NS,upper_aerodigestive_tract,pharynx,carcinoma,squamous_cell_carcinoma,C102872
COSO30454830,head_neck,oral_cavity,carcinoma,squamous_cell,NS,NS,upper_aerodigestive_tract,mouth,carcinoma,squamous_cell_carcinoma,C4833
COSO32864830,skin,scalp,carcinoma,squamous_cell,NS,NS,skin,scalp,carcinoma,squamous_cell_carcinoma,C4819
COSO32744830,skin,ear,carcinoma,squamous_cell,NS,NS,skin,ear,carcinoma,squamous_cell_carcinoma,C4819
COSO33204830,skin,hand,carcinoma,squamous_cell,NS,NS,skin,hand,carcinoma,squamous_cell_carcinoma,C4914
COSO29724830,head_neck,larynx,carcinoma,squamous_cell,NS,NS,upper_aerodigestive_tract,larynx,carcinoma,squamous_cell_carcinoma,C4044
COSO32764830,skin,jaw,carcinoma,squamous_cell,NS,NS,skin,face,carcinoma,squamous_cell_carcinoma,C4819
COSO33804830,skin,shin,carcinoma,squamous_cell,NS,NS,skin,lower_leg,carcinoma,squamous_cell_carcinoma,C4819
COSO58564830,skin,head_neck,carcinoma,squamous_cell,NS,NS,skin,head_neck,carcinoma,squamous_cell_carcinoma,C4819
COSO36284830,thyroid,NS,carcinoma,squamous_cell,NS,NS,thyroid,NS,carcinoma,squamous_cell_carcinoma,C46008
COSO33454830,skin,thigh,carcinoma,squamous_cell,NS,NS,skin,upper_leg,carcinoma,squamous_cell_carcinoma,C4819
COSO32684830,skin,back,carcinoma,squamous_cell,NS,NS,skin,back,carcinoma,squamous_cell_carcinoma,C4819
COSO29324830,head_neck,non_tonsillar,carcinoma,squamous_cell,NS,NS,upper_aerodigestive_tract,head_neck,carcinoma,squamous_cell_carcinoma,C34447
COSO33744830,skin,trunk,carcinoma,squamous_cell,NS,NS,skin,trunk,carcinoma,squamous_cell_carcinoma,C4819
COSO29954830,lung,left_upper_lobe,carcinoma,squamous_cell,NS,NS,lung,left_upper_lobe,carcinoma,squamous_cell_carcinoma,C3493
